NUM OF LOT PER PRODUCT,ALPHA_S,ALPHA_E,BETA,SEED,K,TARDY JOB,MEAN TARDINESS,Q TARDY JOB
30,0.5,15.0,15.0,494,0.30000000000000004,6,29.466666666666665,22
30,0.5,15.0,15.0,494,0.4,6,14.8,26
30,0.5,15.0,15.0,494,0.5,8,23.711111111111112,30
30,0.5,15.0,15.0,494,0.6,7,18.77777777777778,33
30,0.5,15.0,15.0,494,0.7000000000000001,13,37.67777777777778,32
30,0.5,15.0,15.0,494,0.8,14,43.233333333333334,33
30,0.5,15.0,15.0,494,0.9,14,62.72222222222222,32
30,0.5,15.0,15.0,495,0.1,12,89.8,9
30,0.5,15.0,15.0,495,0.2,13,67.12222222222222,11
30,0.5,15.0,15.0,495,0.30000000000000004,14,64.16666666666667,17
30,0.5,15.0,15.0,495,0.4,12,40.68888888888889,19
30,0.5,15.0,15.0,495,0.5,13,36.577777777777776,23
30,0.5,15.0,15.0,495,0.6,11,23.455555555555556,25
30,0.5,15.0,15.0,495,0.7000000000000001,11,41.05555555555556,28
30,0.5,15.0,15.0,495,0.8,11,47.81111111111111,31
30,0.5,15.0,15.0,495,0.9,12,58.25555555555555,33
